video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,days_trending(target),category_name_Autos & Vehicles,category_name_Comedy,category_name_Education,category_name_Entertainment,category_name_Film & Animation,category_name_Gaming,category_name_Howto & Style,category_name_Music,category_name_News & Politics,category_name_Nonprofits & Activism,category_name_People & Blogs,category_name_Pets & Animals,category_name_Science & Technology,category_name_Shows,category_name_Sports,category_name_Travel & Events
YF8415hDtEg,2017-12-06,63899,529,44,277,0.9232111692844676,0.0043349661184056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YFHHGETsxkE,2018-02-25,282380,35093,303,1944,0.9914397107017742,0.0068843402507259,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YGOesyoKLI4,2018-02-01,50348,840,21,223,0.975609756097561,0.0044291729562246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YHDbsyyjld0,2017-11-14,46571,4250,16,408,0.9962494139709328,0.0087608168173326,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YHTnun3zpNk,2018-03-06,55110,219,101,61,0.684375,0.0011068771547813,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YHdOh90kGHQ,2018-04-02,811131,53635,835,3888,0.9846704608041124,0.0047933071230171,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YJ25apqV-C8,2018-03-28,297200,2666,729,332,0.7852724594992636,0.0011170928667563,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YKkp4jZlIfQ,2018-05-27,1364324,31806,2184,12458,0.9357458075904678,0.0091312620755773,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YL9sNrOlK-I,2017-11-29,528664,9387,140,727,0.9853049228508448,0.0013751645657733,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YLPNjaAOrBw,2018-01-30,4683106,763,60,178,0.9270959902794652,3.800896242792711e-05,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YML2DM0K8DQ,2018-03-23,164214,3411,288,215,0.9221411192214112,0.0013092671757584,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YMdo_0H1thU,2018-05-20,226143,6543,142,377,0.9787584143605086,0.0016670867548409,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YNpCXG66_PA,2018-01-25,27229,795,15,80,0.9814814814814816,0.0029380439972088,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YOrIZowHR5I,2018-01-12,146218,6859,369,1411,0.9489485334809076,0.0096499746953179,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YOxo2IUFnr4,2018-02-10,32566,927,10,49,0.9893276414087512,0.0015046367377018,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YPHDFdk_BW8,2017-12-10,1774,14,5,10,0.7368421052631579,0.0056369785794813,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YQ1cEC6FZRg,2018-02-26,56085,967,136,77,0.8766999093381687,0.0013729161094766,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YRRczTwopgA,2017-11-22,27225,1966,47,374,0.9766517635370094,0.0137373737373737,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YS2y_12IWlA,2018-02-09,692069,22007,547,2595,0.9757470958588276,0.0037496261210948,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YVfyYrEmzgM,2017-11-14,78044,5398,53,385,0.990277013392038,0.0049331146532725,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YWVylysTNIA,2018-01-27,65758,477,15,33,0.9695121951219512,0.0005018400802944,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YXNeKeROiXA,2018-01-08,1970,35,10,0,0.7777777777777778,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YXTzMOmmEfE,2018-01-13,966029,103296,759,7304,0.9927057805967998,0.0075608496225268,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YYLzss58CLs,2018-05-12,818813,24331,1044,3122,0.9588571428571429,0.0038128363863299,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YZ1UN5gvLjQ,2018-03-30,2142182,89839,566,6327,0.9937392843316188,0.0029535305590281,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y_8PXU6_BR4,2018-01-19,53236,628,24,60,0.9631901840490796,0.0011270568788038,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_VQkw9MJA4,2018-01-19,2516,24,3,5,0.8888888888888888,0.0019872813990461,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ya_trIAWIXA,2018-04-17,1738094,101092,724,14725,0.9928891333385717,0.0084719238430142,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yb2YuC7UbwI,2017-12-20,508109,12034,891,2968,0.931063829787234,0.005841266342458,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YbHdBoHMxK4,2017-11-20,18525,1124,4,59,0.99645390070922,0.0031848852901484,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YbQ-NgaCntk,2018-02-20,63725,1279,31,49,0.9763358778625956,0.0007689289917614,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YcCrw6d3UX4,2017-11-22,3346,48,23,53,0.676056338028169,0.015839808726838,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ye4z35i1b2Q,2018-01-08,1648982,24625,3683,3502,0.8698954359191748,0.0021237345222688,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YfOHh5mt9SM,2017-12-15,292107,35845,331,3521,0.9908502874834144,0.0120538022026175,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yg8jdBLTtfo,2018-05-27,946671,26369,1107,2605,0.959710292619013,0.0027517479673508,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yhea380bYp0,2017-11-23,118094,16471,66,1283,0.9960089496281068,0.0108642268023777,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YiSsAjNtsFc,2018-01-08,229323,11241,515,2765,0.9561925825110582,0.0120572293228328,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yiq8YjQC6Rw,2018-05-03,679789,29684,457,2840,0.9848379284031716,0.0041777669247369,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YjBB89qsupM,2017-11-17,360001,28058,385,942,0.9864641563829412,0.0026166593981683,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YkLzdHTv3G0,2017-11-21,638074,32479,772,1865,0.9767826531532886,0.0029228584772299,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YkfsQKs659k,2018-01-18,540142,23226,307,2591,0.9869544894403603,0.0047968867445967,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YlpXoQEqBWI,2017-12-13,428138,16042,395,5618,0.9759688507635214,0.0131219373192755,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YlvCVbfS9M0,2017-11-14,746092,34839,537,2541,0.9848202170963364,0.0034057462082424,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YpUDblEURdY,2018-05-27,821589,27842,751,1771,0.9737348302031966,0.002155579006048,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YpnV0M6XTc8,2018-01-17,63544,5120,87,420,0.9832917226810064,0.0066095933526375,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yq4_YocuVeg,2017-11-23,41474,1152,17,86,0.9854576561163388,0.0020735882721705,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YqC5loCFMtk,2018-03-17,144121,7142,116,716,0.9840176357123176,0.0049680476821559,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YqH4eWR7jDQ,2017-11-14,6412,49,0,2,1.0,0.0003119151590767,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YrVTJd6mvpE,2018-03-19,165822,3579,70,201,0.9808166620992051,0.0012121431414408,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YrlVffqU7sY,2018-05-09,574998,2139,328,0,0.8670449939197405,0.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YrzxVhbDc-4,2018-02-06,344831,242,44,76,0.8461538461538461,0.0002203978180616,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ysh3Z_rOa_U,2018-01-04,7251,80,4,11,0.9523809523809524,0.0015170321334988,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YskVs5VyqHk,2018-02-28,1397595,64068,685,3001,0.9894213395518354,0.002147260114697,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YsufMtUOXtI,2017-12-28,91445,1806,57,118,0.9694041867954912,0.001290393132484,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YtbArdw9oHc,2018-01-09,34133,46,10,24,0.8214285714285714,0.0007031318665221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YvEGAcgpwqQ,2018-04-03,181782,5659,102,271,0.9822947404964416,0.001490796668537,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YvcIeSfaB3c,2017-12-06,990016,14361,2239,4567,0.8651204819277108,0.0046130567586786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YvfYK0EEhK4,2017-11-15,462490,14132,795,666,0.9467408052522276,0.0014400311358083,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YvjhDjUbFyU,2018-05-16,424224,12907,329,1493,0.9751435478996676,0.0035193671268009,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yxv5EY-JwmU,2017-12-08,4232,49,4,4,0.9245283018867924,0.0009451795841209,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YyGq2vjv7Qs,2018-01-20,305454,2387,683,703,0.7775244299674267,0.0023014922050456,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YywJykbEllU,2018-04-22,475766,33207,115,2308,0.9965488266010444,0.004851124292194,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YzTWzK2Ke5Q,2018-04-18,170928,12998,170,2618,0.987089914945322,0.0153163905270055,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yz_VzJ4_OOo,2018-05-23,284926,8597,804,1158,0.9144771832783748,0.0040642131641198,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yzx_tSlifIw,2018-02-02,99674,299,95,22,0.7588832487309645,0.000220719545719,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Z-0bYA5iZDo,2018-02-27,506264,6006,218,600,0.964974293059126,0.0011851524106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Z-dLdCXhapc,2018-01-13,103423,1248,81,272,0.9390519187358916,0.0026299759241174,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Z00-9MhEw5o,2018-01-26,112337,6961,75,279,0.9893405343945424,0.0024835984582105,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z0JupszeKIo,2018-01-21,59935,612,104,444,0.8547486033519553,0.0074080253608075,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Z1rZAT2GtmI,2017-11-23,1013330,29712,1320,3500,0.9574632637277648,0.0034539587301274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z2Y8jGrkrDc,2017-12-04,199519,9595,549,696,0.9458793375394322,0.0034883895769325,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z2ttpo7c95s,2018-05-16,361157,2484,255,1124,0.9069003285870756,0.0031122198932874,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Z3OZyb2iWqQ,2017-11-15,137860,1950,64,136,0.968222442899702,0.0009865080516465,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Z48OG9917mg,2017-12-04,444397,18086,839,848,0.955667107001321,0.001908203700745,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z4qNw1dPuNI,2018-03-21,355033,23971,150,1797,0.993781352348576,0.0050615013252289,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Z7GkGeZrb2Y,2017-12-14,159370,9582,156,1034,0.9839802834257548,0.0064880466838175,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Z9Mscw3O2XA,2018-01-24,5305,24,16,39,0.6,0.0073515551366635,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Z9cB0TjfIkM,2017-11-29,1080388,42665,597,4351,0.9862003605935924,0.0040272568743821,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZAD3JJvMWjA,2018-05-30,1243501,44430,415,897,0.9907459025532388,0.0007213504452348,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZANqw73F9Pw,2018-04-03,648858,19938,294,986,0.9854685646500592,0.0015195928847297,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZAQs-ctOqXQ,2017-11-14,295639,8011,638,1256,0.9262342467337265,0.0042484245989196,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAzk_L70t1s,2018-05-31,296964,7993,198,496,0.9758271273348798,0.001670236122897,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZB7_1CoKntI,2017-12-22,1529801,134986,642,8941,0.995266464151945,0.005844551023303,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBXZojt6dpM,2017-12-01,65783,3822,89,229,0.9772436716952186,0.0034811425444263,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCEgDAYzyRw,2018-04-06,1351193,58619,1508,2998,0.9749197531890832,0.00221877999664,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCNyOsPh2ng,2018-06-12,2106397,24694,2126,3853,0.920730797912006,0.0018291898440797,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZCPwpcurYns,2018-03-19,3520365,255975,3514,22873,0.9864580001464416,0.0064973376340237,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZDk03lHV47Q,2018-01-29,97322,4941,239,545,0.9538610038610038,0.0055999671194591,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZEWi-0Q_bpg,2018-01-17,91984,902,65,549,0.9327817993795244,0.0059684292920507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZEkImgh--PE,2018-04-07,970186,95674,1828,5882,0.9812516666324792,0.0060627549768807,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZEqWh6fl_sA,2018-05-31,874578,11998,527,4602,0.9579241516966068,0.0052619663426246,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ZFwylDNpgFc,2018-06-10,1504564,32430,4316,6105,0.8825450389158004,0.004057653911698,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZGmmiuiVEnU,2018-02-07,296104,5743,82,282,0.985922746781116,0.0009523680868883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZHbT3LWwsQ0,2018-06-14,2142891,72620,1985,11349,0.9733932042088332,0.0052961163213621,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZIbI0ekrrZU,2018-03-03,308740,1311,815,663,0.616650987770461,0.0021474379736995,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZJDMWVZta3M,2017-11-19,4707527,157931,2072,23205,0.9870502428079474,0.0049293397573715,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZJkc_C5-Cd8,2018-01-22,2167311,24918,6491,6076,0.7933394886815881,0.0028034739822757,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZKUerb6IH4Y,2017-12-12,76446,3318,114,150,0.9667832167832168,0.0019621693744604,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZKWDCyVbnoM,2018-03-17,723555,14400,169,611,0.9884000274555564,0.0008444416803145,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZKZwrlNHMkk,2018-05-27,305956,11166,758,2439,0.9364307279436432,0.0079717344977709,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZLFak6N04GY,2017-12-14,60586,4183,49,288,0.988421550094518,0.0047535734328062,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZLgE9FBOtTY,2017-12-15,276511,8780,502,1681,0.9459168282697694,0.0060793241498529,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZO4CMPCmFDE,2018-02-23,674629,11308,267,767,0.9769330453563716,0.0011369211818644,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZOBvRs4btvE,2017-12-15,1092539,27133,2189,2106,0.9253461564695452,0.0019276199751221,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZP57Kn9eAAQ,2018-04-27,228367,934,245,63,0.7921967769296013,0.000275871732781,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZPgh9uKSva8,2018-03-12,505974,11114,1701,1432,0.8672649239172844,0.0028301849502148,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZQ-YX-5bAs0,2018-04-24,1061349,18085,1477,2936,0.9244964727532972,0.0027662908242246,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZQcaYYHqrUY,2018-02-22,759949,31324,1960,4117,0.94111284701358,0.0054174688038276,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZR47jsUqUzo,2018-04-14,1427300,140863,2007,19446,0.9859522642962132,0.0136243256498283,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZT0CCaKDxjg,2018-04-04,1089884,47524,2308,5886,0.9536843795151708,0.005400574740064,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTwOsL-pVzU,2017-12-16,59923,2069,65,490,0.9695407685098408,0.0081771606895515,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZUFRInhV4YE,2018-03-22,249221,6236,303,457,0.9536626395473314,0.0018337138523639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZUSPD9zOyJs,2018-05-03,2211726,92673,1185,4275,0.9873745445247076,0.0019328795700733,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZUV53Nn3PhA,2018-04-30,177764,3308,252,483,0.9292134831460674,0.0027170855741319,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZWAkzvL5Ho4,2017-12-11,858674,18889,4203,3512,0.8179889139095791,0.0040900271814448,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZWGh7si0Y50,2017-12-16,88236,1500,93,159,0.9416195856873822,0.0018019855841153,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZWMp9BpWODk,2018-01-24,467114,11022,631,2505,0.9458508538573758,0.0053627165959487,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZWllUdFLzXU,2017-12-21,73662,968,87,316,0.9175355450236968,0.0042898645163042,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZXEmAGAV8kA,2018-01-17,49536,503,127,20,0.7984126984126985,0.0004037467700258,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZYCDNf1a-kY,2017-12-10,9423,785,17,129,0.9788029925187032,0.0136899076727156,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZYKUXMAou3Q,2018-02-02,225051,3075,702,1439,0.8141382049245433,0.0063941062248112,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZYXIAzqOgoY,2018-01-17,136370,8940,198,1642,0.9783322390019698,0.0120407714306665,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZZE1_maXiAI,2017-12-08,6181,65,7,8,0.9027777777777778,0.001294288950008,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZZIq3bSOD_g,2017-12-23,26117,833,20,205,0.9765533411488864,0.0078492935635792,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Z_kfM-BmVzQ,2018-02-08,402547,7271,60,695,0.9918155776838083,0.0017265064700519,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zb0wnYnrMHg,2018-01-30,410484,8320,585,1307,0.9343065693430656,0.003184046150398,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zb1ShTFP198,2018-02-15,592790,8126,455,926,0.94697587693742,0.0015621046238971,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZcCp7488puc,2018-04-01,706458,84037,723,6531,0.9914700330344502,0.0092447109382298,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZeGNvhAsUW8,2017-12-14,90378,9366,188,839,0.9803223780615448,0.0092832326451127,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZfHiw_LFNGw,2017-11-30,1488650,8946,2911,1650,0.7544910179640718,0.0011083867934034,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zfpf5dnYA4Q,2018-02-26,121034,1878,105,251,0.9470499243570348,0.0020737974453459,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zh4c5IrllBg,2017-12-07,1382057,65739,1198,6308,0.9821025740621778,0.0045642111721875,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZhEz1cvC1rc,2018-05-21,2297532,92920,3157,42668,0.9671409390384796,0.0185712320873006,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZhSk8mPSWCg,2017-11-15,3653,47,3,25,0.94,0.0068436901177114,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZhtQAeRH8XE,2018-01-06,43693,2110,81,449,0.9630305796439982,0.0102762456228686,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zi9MkiQzl20,2017-12-10,84275,787,74,77,0.9140534262485482,0.0009136754672204,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zjp0mdMeIPU,2018-01-06,753555,132790,705,10425,0.9947189033297128,0.0138344248263232,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZkPSbp3zTfo,2017-11-21,2364742,49833,2782,5252,0.9471253444835124,0.0022209611027334,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zn99TMv0vac,2018-02-05,24042,300,66,44,0.819672131147541,0.0018301306047749,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZnQGzfrEpsc,2017-12-13,719962,23271,256,877,0.9891188846856804,0.001218119845214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZnkiHQLI0w0,2018-02-07,576183,23606,311,688,0.9869966969101476,0.0011940650800179,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZnvGy6pcGxs,2018-05-08,232812,3353,76,168,0.9778361038203558,0.0007216122880263,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zo9rgbn0SMs,2018-04-06,170279,26441,297,1576,0.988892213329344,0.0092553984930613,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZoYVZmKSYFg,2018-02-14,616218,30547,424,2584,0.9863097736592296,0.0041933211947719,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zo_mpwmashg,2018-01-12,1638522,52244,5594,6733,0.9032815795843564,0.0041091910880659,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZpMNJbt3QDE,2017-12-22,25610,1401,18,75,0.9873150105708244,0.0029285435376805,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ZpS-w6BxN-U,2017-11-18,178325,1641,83,178,0.9518561484918794,0.0009981774849292,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zq5ESvmKagc,2018-06-04,1267263,166958,564,15253,0.9966332780172156,0.012036175600487,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZqOtqz8bSDk,2018-03-08,477492,10633,232,704,0.9786470317533364,0.0014743702512293,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zr4md5OqL60,2018-02-03,3199087,5552,1079,705,0.8372794450309154,0.0002203753758494,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZrP0Mqj9U_c,2018-04-03,183950,9268,53,704,0.9943139148160068,0.0038271269366675,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZsN1V9Hjfvg,2017-12-24,44133,645,33,75,0.9513274336283186,0.0016994086058051,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZsvViZgVXL8,2018-02-03,354320,727,127,268,0.8512880562060889,0.000756378414992,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZtiCq8S0hq4,2018-02-04,201784,940,39,442,0.9601634320735444,0.002190461087103,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZurW-Uc6Lc0,2018-01-30,431596,20372,325,2935,0.9842972411460598,0.0068003410596947,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZvdTNDMru78,2017-11-21,16456,299,44,40,0.8717201166180758,0.002430724355858,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zvg6b6q1s-Y,2018-01-26,516574,5680,263,2063,0.955746256099613,0.0039936195007878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZwoDYJWWXW0,2018-03-24,811636,77032,1537,7021,0.980437577161476,0.0086504295028806,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zx7p_tmWlq0,2017-12-01,10179,67,27,0,0.7127659574468085,0.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zxag9p-63RU,2017-11-23,1042458,4398,185,450,0.9596334278856644,0.0004316720673638,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zxj4WT40yLM,2018-05-26,881266,43290,680,19656,0.9845349101660222,0.0223042758939979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZzGqFF1IXgc,2018-02-09,852597,17605,520,896,0.9713103448275862,0.0010509068176406,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZzO8VAOJs4U,2018-03-01,292875,2543,69,362,0.973583460949464,0.0012360221937686,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZzO9skEYqwY,2017-12-23,21798,1268,6,156,0.9952904238618524,0.0071566198733828,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZzefeQ0v5wg,2018-03-02,1072782,40791,984,3821,0.9764452423698384,0.0035617674420338,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zzi4EQKBbOY,2017-12-11,186943,5952,159,519,0.9739813451153656,0.0027762473053283,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_-aDHxoblr4,2017-11-14,144418,11758,89,1014,0.9924875495906136,0.0070212854353335,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_0Wz8e4W-oE,2018-03-02,1494832,111812,805,10312,0.992851878490814,0.006898434071521,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_0ovuLsnU1A,2018-02-17,87832,8454,125,2190,0.9854295372421028,0.024933964841971,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
